"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-550a-3_mature",4.72291477591713,2.12205603146,2.12205603146,3.1726479701424,3.50356735152224,2.99237012160003,2.12205603146,4.66480446268367,2.12205603146,3.8490291159386,3.98857674109561,4.33279790134567
"hsa-mir-551a_mature",8.19131527333875,7.82499914142724,5.58182876591886,7.96497298477209,7.9360391895617,8.29002817348094,4.78674794687079,7.83986620767839,7.29263640975968,8.57550852688538,8.17265510847878,8.4177619900417
"hsa-mir-551a_unannotated",2.12205603146,2.12205603146,6.13861287235346,4.63395999004121,3.89709644632423,4.15079492010745,4.28418500547543,2.12205603146,4.44749896542763,2.12205603146,4.84555977726775,3.78601903388366
"hsa-mir-552_mature",3.044704477681,2.12205603146,2.12205603146,3.39562515491939,4.11907113480096,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.65142243625457,2.55672584131974,2.98787338738183
"hsa-mir-556_mature",6.82693689307475,8.42103144405169,6.43191915360953,6.49041460651213,6.00883669185331,5.95318789594769,7.78213382437779,6.28705444166104,7.07032963902455,6.20329816716915,5.23522397635368,6.7130916277456
"hsa-mir-5580_mature",2.12205603146,2.12205603146,2.12205603146,3.39562515491939,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.61155774378336,3.67807597789202,2.62689181557597
"hsa-mir-5581_mature",2.12205603146,2.12205603146,2.12205603146,4.109140470455,2.12205603146,2.90278440997304,2.12205603146,2.12205603146,2.12205603146,3.18611133837849,5.10577753124352,3.50382139703364
"hsa-mir-5582_mature",2.12205603146,2.12205603146,4.07175684718467,2.87295569665191,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.06447852380787,3.32942158048508
"hsa-mir-5588_mature",8.33816281395943,6.96027866535913,2.12205603146,6.30425498141142,5.43605218915636,6.33345255647744,6.02694977241662,6.93852914753633,6.18504415434695,5.6082341069998,6.40819292631509,5.57344647988382
"hsa-mir-559_unannotated",2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.86631456304515,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.18611133837849,4.20384591576562,3.11704954321932
"hsa-mir-5690_mature",2.12205603146,2.12205603146,2.12205603146,3.39562515491939,3.98504345514362,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.98787338738183
"hsa-mir-5696_mature",2.12205603146,2.12205603146,2.12205603146,4.109140470455,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.34207999914119,3.38981780967326,4.37262884488649
"hsa-mir-5696_unannotated",2.12205603146,2.12205603146,2.12205603146,5.69380476658763,4.16894597267921,5.23238545320245,2.12205603146,2.12205603146,2.12205603146,4.13215109475459,3.07999296760744,3.72174441066141
"hsa-mir-5697_mature",2.12205603146,2.12205603146,2.90664183626934,5.64208989409107,5.27227551836561,4.75187021355678,2.12205603146,3.06671727207918,5.56845160938981,3.41162912544615,5.12262806691322,4.71668303837728
"hsa-mir-5699_mature",4.82263260161678,2.12205603146,2.12205603146,3.80581581974927,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.32942158048508
"hsa-mir-570_mature",6.70467896580503,5.86000308865029,2.12205603146,3.73483612740595,3.45985625969337,3.63267516314274,2.12205603146,2.12205603146,2.12205603146,2.5646304475069,2.55672584131974,2.98787338738183
"hsa-mir-5706_mature",2.12205603146,2.12205603146,2.12205603146,3.73483612740595,2.12205603146,3.44413018185641,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.98787338738183
"hsa-mir-574_mature",13.785441249611,13.712370429489,13.8218796978131,4.26126568315535,13.9621386518672,13.8888115257058,13.6640667118257,13.5441984802758,13.8011966444787,13.3977884209267,4.29928355137447,2.98787338738183
"hsa-mir-576_mature",7.43070398662727,6.11225033193007,8.08331104489018,8.40571226938274,3.45985625969337,7.82090091428575,6.70711453892516,5.8258729436843,6.77077711079465,8.05901141297297,7.50621373952535,3.11704954321932
"hsa-mir-578_unannotated",6.22425337212927,2.12205603146,2.12205603146,5.0380625187259,5.06187444661398,4.96746984230774,5.84130906237338,5.72330514317369,2.12205603146,3.70405769176572,5.13927796167854,3.11704954321932
"hsa-mir-579_mature",4.72291477591713,2.12205603146,2.12205603146,3.39562515491939,3.36652945131629,3.75575493877277,2.12205603146,2.12205603146,2.12205603146,5.1293829810348,4.29928355137447,3.22929586790033
"hsa-mir-582_mature",6.11305201478289,5.99168468659549,5.6972397686205,3.99658027118497,4.63706624094931,3.90203875840872,4.88790048302715,2.12205603146,2.12205603146,4.56026899241163,3.86520209321285,4.80491175228132
"hsa-mir-584_mature",8.89639907258116,8.15359390085867,8.26759640030615,8.4286226649443,8.37212745421157,8.30798182872872,8.30424450114183,9.51191205569794,8.02398606535726,8.23345663820637,8.60620026911617,8.18661194121505
"hsa-mir-589_mature",7.38370927706843,7.97507569370588,8.08331104489018,5.16671782365427,5.91538594200749,4.96746984230774,6.11144715291827,8.84328818494001,8.3672500866403,5.11199002336788,5.38187398165353,6.14780125702811
"hsa-mir-590_mature",2.12205603146,2.12205603146,5.36577640230104,4.21252642084532,3.83472675781642,3.44413018185641,2.12205603146,2.12205603146,2.12205603146,3.97835226636651,5.28084484098832,4.29172168924671
"hsa-mir-592_mature",2.12205603146,2.12205603146,2.12205603146,3.03673581858817,3.20772829030848,3.0726690893911,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.16776477644741,2.12205603146
"hsa-mir-597_mature",2.12205603146,2.12205603146,2.12205603146,4.98308206208254,4.32973168811368,3.67518611799,2.12205603146,2.12205603146,2.12205603146,4.88433867330701,5.21968183533804,4.71668303837728
"hsa-mir-600_mature",2.12205603146,2.12205603146,2.12205603146,3.80581581974927,2.12205603146,3.44413018185641,2.12205603146,2.12205603146,2.12205603146,3.34207999914119,2.12205603146,4.11303851427665
"hsa-mir-600_unannotated",2.12205603146,2.12205603146,2.12205603146,3.57825631224594,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.78622726730073,3.53813670622613,2.12205603146,2.12205603146
"hsa-mir-602_mature",5.23551657457207,2.12205603146,2.12205603146,3.1726479701424,3.66272642242594,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.58129746726387
"hsa-mir-615_mature",2.12205603146,4.43538675506411,6.51772333620302,2.12205603146,2.12205603146,2.12205603146,2.12205603146,5.42892224167698,3.24941869088678,4.98376183367546,5.29572877585198,3.90498500152577
