"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-let-7a-1_mature",731.254477313008,35.895409336679,85.7679747911519,52.4673110259558,44.7849731102257,40.4937550483355,15.6665103221967,692.389602034425,30.7582399422709,30.1406144504643,26.2784129151367,53.3108883789957
"hsa-let-7a-1_stemloop",0,0,0,0,14.3541580481493,0,0,0,0,12.7994390132109,0,2.69246911005029
"hsa-let-7a-2_mature",766.251542977863,640.59499739304,617.529418496294,3435.10119084878,1612.25903196812,1937.16899150586,614.910530146222,671.115061189792,942.320623685936,4942.64788474668,2199.82168721409,4139.40200979131
"hsa-let-7a-3_mature",1.84195082446602,38.6565946702697,72.5729017463593,54.8796011880687,43.0624741444478,34.6156293155126,23.4997654832951,705.927946208282,13.9810181555777,26.8375334147969,40.6120926870294,45.2334810488448
"hsa-let-7b_mature",169.459475850874,582.610105387636,333.835348033253,679.059680634784,417.993082362106,451.635993805225,342.704913298054,651.774569512853,464.169802765179,909.585940196887,3.18526217153172,735.582560865738
"hsa-let-7c_mature",119.726803590291,11.0447413343628,220.357719848036,51.8642384854276,48.2299710417815,10.1234387620839,50.9161585471394,127.647245067799,0,14.8638646605029,19.9078885720732,29.0786663885431
"hsa-let-7d_mature",838.087625132037,19.3282973351348,1.31950730447926,501.756353719485,203.254877961793,410.815676216178,82.2491791915329,290.107375154089,78.293701671235,649.468308638086,482.965376758497,551.956167560309
"hsa-let-7e_mature",1042.54416664777,577.087734720454,819.414036081621,33.1689897290525,32.7274803497803,16.6546895763315,779.408888529288,1061.79299306396,1101.70423065952,17.7540605667118,10.7502598289195,47.387456336885
"hsa-let-7e_stemloop",0,0,0,10.2522331889799,0,0,0,0,0,0,5.57420880018051,0.538493822010057
"hsa-let-7f-1_mature",792.038854520387,530.147584049413,497.454253788681,3137.78642836837,1392.9274969924,2046.24088010379,573.785940550456,860.651879623796,889.192754694741,4896.8176353768,8.75947097171223,4298.25768728428
"hsa-let-7f-2_mature",771.777395451261,510.819286714278,469.744600394617,10.8553057295081,1426.51622682507,2129.18776544474,554.20280264771,878.058322133042,878.007940170279,5092.93807186954,1721.63420371289,4447.95896980307
"hsa-let-7g_mature",5606.89830967455,6063.56299256516,6209.6013748794,15.0768135132057,4.01916425348179,34291.6792751259,7341.71839973945,5436.61221038762,8.38861089334661,50436.3958741221,1.99078885720732,8.07740733015086
"hsa-let-7i_mature",79.2038854520387,273.357348025478,409.047264388571,2469.58205346309,1837.61931332407,1699.75802440795,548.327861276886,98.6365075523901,439.003970085139,3657.74936187209,1637.62291393874,3511.51821332758
"hsa-mir-1-1_mature",23.9453607180582,118.7309693444,0,144.134337186246,150.431576344604,96.0093869694406,58.7494137082378,27.0766883477149,0,173.824639501993,198.680727949291,180.933924195379
"hsa-mir-1-2_mature",23.9453607180582,138.059266679535,1.31950730447926,147.752772429416,178.278642958014,101.560950161551,41.1245895957665,32.8788358507967,0,174.650409760909,176.78205052001,165.856097179098
"hsa-mir-100_mature",504.694525903688,66.2684480061766,294.250128898875,129.660596213569,0,97.3156371322901,219.331144510754,307.513817663334,0,93.3120392576017,0,0
"hsa-mir-101-1_mature",3543.91338627262,4983.9395271312,3764.55433967933,8937.53505062833,11262.5594877389,8706.48389793284,6162.81349799414,4728.75021501165,5597.99966949331,9180.08796837839,12150.5807110792,11633.0820368833
